Workload,Replication,From,To,Transitions,Probability,TotalFrom
WL-STRESS-NO-REN-X100-REP26,26,Dessert,Dessert,93,0.17095588235294118,544
WL-STRESS-NO-REN-X100-REP26,26,Dessert,SINK,106,0.1948529411764706,544
WL-STRESS-NO-REN-X100-REP27,27,Grill,Grill,137,0.20508982035928144,668
WL-STRESS-NO-REN-X100-REP27,27,Grill,Beverage,188,0.281437125748503,668
WL-STRESS-NO-REN-X100-REP27,27,Grill,Dessert,201,0.3008982035928144,668
WL-STRESS-NO-REN-X100-REP27,27,Grill,SINK,142,0.2125748502994012,668
WL-STRESS-NO-REN-X100-REP27,27,Beverage,Grill,172,0.2871452420701169,599
WL-STRESS-NO-REN-X100-REP27,27,Beverage,Beverage,133,0.22203672787979967,599
WL-STRESS-NO-REN-X100-REP27,27,Beverage,Dessert,181,0.3021702838063439,599
WL-STRESS-NO-REN-X100-REP27,27,Beverage,SINK,113,0.18864774624373956,599
WL-STRESS-NO-REN-X100-REP27,27,Dessert,Grill,159,0.2896174863387978,549
WL-STRESS-NO-REN-X100-REP27,27,Dessert,Beverage,165,0.3005464480874317,549
WL-STRESS-NO-REN-X100-REP27,27,Dessert,Dessert,106,0.1930783242258652,549
WL-STRESS-NO-REN-X100-REP27,27,Dessert,SINK,119,0.2167577413479053,549
WL-STRESS-NO-REN-X100-REP28,28,Grill,Grill,123,0.1918876755070203,641
WL-STRESS-NO-REN-X100-REP28,28,Grill,Beverage,177,0.27613104524180965,641
WL-STRESS-NO-REN-X100-REP28,28,Grill,Dessert,209,0.32605304212168484,641
WL-STRESS-NO-REN-X100-REP28,28,Grill,SINK,132,0.2059282371294852,641
WL-STRESS-NO-REN-X100-REP28,28,Beverage,Grill,189,0.3083197389885807,613
WL-STRESS-NO-REN-X100-REP28,28,Beverage,Beverage,152,0.24796084828711257,613
WL-STRESS-NO-REN-X100-REP28,28,Beverage,Dessert,159,0.25938009787928223,613
WL-STRESS-NO-REN-X100-REP28,28,Beverage,SINK,113,0.18433931484502447,613
WL-STRESS-NO-REN-X100-REP28,28,Dessert,Grill,159,0.3111545988258317,511
WL-STRESS-NO-REN-X100-REP28,28,Dessert,Beverage,153,0.299412915851272,511
WL-STRESS-NO-REN-X100-REP28,28,Dessert,Dessert,86,0.16829745596868884,511
WL-STRESS-NO-REN-X100-REP28,28,Dessert,SINK,113,0.22113502935420742,511
WL-STRESS-NO-REN-X100-REP29,29,Grill,Grill,139,0.20381231671554254,682
WL-STRESS-NO-REN-X100-REP29,29,Grill,Beverage,182,0.2668621700879765,682
WL-STRESS-NO-REN-X100-REP29,29,Grill,Dessert,206,0.3020527859237537,682
WL-STRESS-NO-REN-X100-REP29,29,Grill,SINK,155,0.22727272727272727,682
WL-STRESS-NO-REN-X100-REP29,29,Beverage,Grill,183,0.2965964343598055,617
WL-STRESS-NO-REN-X100-REP29,29,Beverage,Beverage,115,0.18638573743922204,617
WL-STRESS-NO-REN-X100-REP29,29,Beverage,Dessert,196,0.31766612641815234,617
WL-STRESS-NO-REN-X100-REP29,29,Beverage,SINK,123,0.1993517017828201,617
WL-STRESS-NO-REN-X100-REP29,29,Dessert,Grill,178,0.30689655172413793,580
WL-STRESS-NO-REN-X100-REP29,29,Dessert,Beverage,166,0.28620689655172415,580
WL-STRESS-NO-REN-X100-REP29,29,Dessert,Dessert,104,0.1793103448275862,580
WL-STRESS-NO-REN-X100-REP29,29,Dessert,SINK,132,0.22758620689655173,580
WL-STRESS-NO-REN-X100-REP30,30,Grill,Grill,144,0.21270310192023634,677
WL-STRESS-NO-REN-X100-REP30,30,Grill,Beverage,208,0.3072378138847858,677
WL-STRESS-NO-REN-X100-REP30,30,Grill,Dessert,196,0.2895125553914328,677
WL-STRESS-NO-REN-X100-REP30,30,Grill,SINK,129,0.19054652880354506,677
WL-STRESS-NO-REN-X100-REP30,30,Beverage,Grill,205,0.3223270440251572,636
WL-STRESS-NO-REN-X100-REP30,30,Beverage,Beverage,133,0.20911949685534592,636
WL-STRESS-NO-REN-X100-REP30,30,Beverage,Dessert,202,0.31761006289308175,636
WL-STRESS-NO-REN-X100-REP30,30,Beverage,SINK,96,0.1509433962264151,636
WL-STRESS-NO-REN-X100-REP30,30,Dessert,Grill,159,0.2824156305506217,563
WL-STRESS-NO-REN-X100-REP30,30,Dessert,Beverage,165,0.29307282415630553,563
WL-STRESS-NO-REN-X100-REP30,30,Dessert,Dessert,116,0.20603907637655416,563
WL-STRESS-NO-REN-X100-REP30,30,Dessert,SINK,123,0.21847246891651864,563
