Workload,Replication,Queue,AllowReneging,Servers,Buffer,ServiceRate,E_T,E_N,U,P_reject,Lambda,Arrivals,Rejected,Reneged
WL-BASE-REN-REP05,5,Entrance 2,1,1,inf,0.5,2.9292935716581168,0.2818906339962788,0.19246321824733703,0.0,0.09623160912366852,65,0,5
WL-BASE-REN-REP05,5,Grill,1,3,10,0.3333333333333333,3.3373443049617677,0.9688266715429824,0.2902986875230667,0.0,0.2902986875230667,184,0,3
WL-BASE-REN-REP05,5,Beverage,1,3,10,0.3,3.680793759860603,1.0449156837730438,0.3154258299053579,0.0,0.2838832469148221,178,0,1
WL-BASE-REN-REP05,5,Dessert,1,3,10,0.25,3.8600902373697066,1.0277134559028662,0.3549877136561994,0.0,0.26624078524214956,168,0,2
WL-BASE-REN-REP06,6,Entrance 1,1,1,inf,0.5,2.1161175432288095,0.15079292123561583,0.14251847371912368,0.0,0.07125923685956184,45,0,2
WL-BASE-REN-REP06,6,Entrance 2,1,1,inf,0.5,1.95079723315576,0.14547801150253695,0.1491472399386178,0.0,0.0745736199693089,47,0,2
WL-BASE-REN-REP06,6,Grill,1,3,10,0.3333333333333333,3.1676434910882425,0.5826825166932516,0.18394826259096198,0.0,0.18394826259096198,112,0,1
WL-BASE-REN-REP06,6,Beverage,1,3,10,0.3,4.424397104086611,0.916509189537405,0.23016549373243492,0.0,0.2071489443591914,129,0,4
WL-BASE-REN-REP06,6,Dessert,1,3,10,0.25,4.510039883556125,0.8520360008176097,0.25189311634077677,0.0,0.18891983725558256,118,0,4
WL-BASE-REN-REP07,7,Entrance 1,1,1,inf,0.5,2.3775472990523543,0.16787695385840673,0.14121860282259732,0.0,0.07060930141129866,45,0,2
WL-BASE-REN-REP07,7,Entrance 2,1,1,inf,0.5,2.006769309159149,0.17135400252778654,0.17077598480872233,0.0,0.08538799240436117,53,0,1
WL-BASE-REN-REP07,7,Grill,1,3,10,0.3333333333333333,3.5661127018460386,0.8198163192647223,0.22989074878097238,0.0,0.22989074878097238,140,0,0
WL-BASE-REN-REP07,7,Beverage,1,3,10,0.3,3.304261779641696,0.8572845422932006,0.28827570085233045,0.0,0.2594481307670974,161,0,3
WL-BASE-REN-REP07,7,Dessert,1,3,10,0.25,3.4925308792452405,0.8774555890176036,0.3349836625094169,0.0,0.2512377468820627,156,0,3
WL-BASE-REN-REP08,8,Entrance 1,1,1,inf,0.5,2.056051374770923,0.15850065038031108,0.15417965944354928,0.0,0.07708982972177464,49,0,2
WL-BASE-REN-REP08,8,Entrance 2,1,1,inf,0.5,2.119492410651153,0.19815541733873165,0.1869838423038789,0.0,0.09349192115193945,62,0,5
WL-BASE-REN-REP08,8,Grill,1,3,10,0.3333333333333333,3.1416100161568137,0.7986991082053473,0.2542324171675547,0.0,0.2542324171675547,156,0,1
WL-BASE-REN-REP08,8,Beverage,1,3,10,0.3,3.287821830763975,0.852049037533665,0.28794782732956015,0.0,0.2591530445966041,160,0,2
WL-BASE-REN-REP08,8,Dessert,1,3,10,0.25,3.561404287890336,0.9988875866208672,0.3739676846077578,0.0,0.28047576345581837,172,0,1
WL-BASE-REN-REP09,9,Entrance 1,1,1,inf,0.5,2.5604369315406523,0.2176000525975089,0.1699710310509978,0.0,0.0849855155254989,57,0,5
WL-BASE-REN-REP09,9,Entrance 2,1,1,inf,0.5,1.372753254800569,0.11217706062358933,0.1634336837028825,0.0,0.08171684185144125,52,0,2
WL-BASE-REN-REP09,9,Grill,1,3,10,0.3333333333333333,3.1164356660002617,0.7690891469853778,0.24678486239135258,0.0,0.24678486239135258,153,0,2
WL-BASE-REN-REP09,9,Beverage,1,3,10,0.3,3.296339325790686,0.8188739756979448,0.2760213324759794,0.0,0.2484191992283814,154,0,2
WL-BASE-REN-REP09,9,Dessert,1,3,10,0.25,4.50697608775763,0.9428373816102853,0.2789268201862528,0.0,0.2091951151396896,132,0,4
WL-BASE-REN-REP10,10,Entrance 1,1,1,inf,0.5,2.3550458564809102,0.16147736009278393,0.13713309203590265,0.0,0.06856654601795133,46,0,3
WL-BASE-REN-REP10,10,Entrance 2,1,1,inf,0.5,2.7519176209176206,0.23695888963679057,0.1722136504636917,0.0,0.08610682523184585,60,0,6
WL-BASE-REN-REP10,10,Grill,1,3,10,0.3333333333333333,2.951792381291633,0.663664729041051,0.22483448810537526,0.0,0.22483448810537526,143,0,2
WL-BASE-REN-REP10,10,Beverage,1,3,10,0.3,3.6941476878330204,0.8541341250712124,0.2569030793954249,0.0,0.23121277145588237,147,0,2
WL-BASE-REN-REP10,10,Dessert,1,3,10,0.25,3.8012606359925876,0.9516365589504647,0.3337968286765382,0.0,0.25034762150740364,160,0,3
WL-BASE-REN-REP11,11,Entrance 1,1,1,inf,0.5,2.1838838072482534,0.15132450140843562,0.13858292360261434,0.0,0.06929146180130717,47,0,2
WL-BASE-REN-REP11,11,Entrance 2,1,1,inf,0.5,1.8889973784086267,0.174521852918361,0.18477723147015246,0.0,0.09238861573507623,64,0,4
WL-BASE-REN-REP11,11,Grill,1,3,10,0.3333333333333333,3.3504795893999826,0.768706325428006,0.22943172907543932,0.0,0.22943172907543932,149,0,0
WL-BASE-REN-REP11,11,Beverage,1,3,10,0.3,3.761942446612194,0.9384137688173216,0.27716584720522874,0.0,0.24944926248470584,162,0,0
WL-BASE-REN-REP11,11,Dessert,1,3,10,0.25,4.119006597780844,0.9196608512838271,0.2976966507019123,0.0,0.22327248802643423,148,0,3
WL-BASE-REN-REP12,12,Entrance 1,1,1,inf,0.5,1.8634180706580254,0.10624249635627799,0.11402969417245241,0.0,0.05701484708622621,41,0,5
WL-BASE-REN-REP12,12,Entrance 2,1,1,inf,0.5,2.0429626987816922,0.13912794034938317,0.13620213470598483,0.0,0.06810106735299241,46,0,3
WL-BASE-REN-REP12,12,Grill,1,3,10,0.3333333333333333,3.3526734362874597,0.7274401770027096,0.21697316807813863,0.0,0.21697316807813863,138,0,1
WL-BASE-REN-REP12,12,Beverage,1,3,10,0.3,3.7785802407503226,0.8497720777049165,0.249879885377905,0.0,0.22489189684011449,143,0,1
WL-BASE-REN-REP12,12,Dessert,1,3,10,0.25,3.7979423951971016,0.8481114942091289,0.2977442014502924,0.0,0.22330815108771931,142,0,1
WL-BASE-REN-REP13,13,Entrance 1,1,1,inf,0.5,2.0932011120576437,0.17828441926237182,0.17034619199787826,0.0,0.08517309599893913,53,0,1
WL-BASE-REN-REP13,13,Entrance 2,1,1,inf,0.5,1.475660671758621,0.09909904058384225,0.1343114206137117,0.0,0.06715571030685585,43,0,2
WL-BASE-REN-REP13,13,Grill,1,3,10,0.3333333333333333,2.641080318480579,0.6272615997787305,0.2375019023047341,0.0,0.2375019023047341,145,0,0
WL-BASE-REN-REP13,13,Beverage,1,3,10,0.3,3.414402818975127,0.922779187464169,0.3002897615347213,0.0,0.27026078538124915,165,0,0
WL-BASE-REN-REP13,13,Dessert,1,3,10,0.25,4.499738797403877,1.0244745991161337,0.30356564984237283,0.0,0.2276742373817796,144,0,5
WL-BASE-REN-REP14,14,Entrance 1,1,1,inf,0.5,2.376785196401925,0.21609434122639495,0.181837501810031,0.0,0.0909187509050155,63,0,8
WL-BASE-REN-REP14,14,Entrance 2,1,1,inf,0.5,2.491453614309003,0.17297879496603552,0.13885772865493276,0.0,0.06942886432746638,45,0,3
WL-BASE-REN-REP14,14,Grill,1,3,10,0.3333333333333333,2.7202521841243392,0.6835078812825133,0.2512663661374974,0.0,0.2512663661374974,153,0,1
WL-BASE-REN-REP14,14,Beverage,1,3,10,0.3,3.43806758101306,0.8809208281613459,0.28469507859146276,0.0,0.25622557073231644,157,0,2
WL-BASE-REN-REP14,14,Dessert,1,3,10,0.25,4.506554362956304,1.1844930304894556,0.3504504580338779,0.0,0.26283784352540845,165,0,6
WL-BASE-REN-REP15,15,Entrance 1,1,1,inf,0.5,1.7891726604847706,0.17723395063981728,0.19811833095168838,0.0,0.09905916547584419,63,0,2
WL-BASE-REN-REP15,15,Entrance 2,1,1,inf,0.5,2.359045832627682,0.1417434282865008,0.12017013516741754,0.0,0.06008506758370877,39,0,2
WL-BASE-REN-REP15,15,Grill,1,3,10,0.3333333333333333,2.8679749233757477,0.666003048519356,0.23222066660730686,0.0,0.23222066660730686,143,0,0
WL-BASE-REN-REP15,15,Beverage,1,3,10,0.3,3.477453741170992,0.7736539702398582,0.24719682459363668,0.0,0.222477142134273,139,0,2
WL-BASE-REN-REP15,15,Dessert,1,3,10,0.25,4.290172761928122,0.9544653753360692,0.296636189512364,0.0,0.222477142134273,141,0,4
WL-BASE-REN-REP16,16,Entrance 1,1,1,inf,0.5,1.9833389477443568,0.13497727913126495,0.13611115667826124,0.0,0.06805557833913062,53,0,4
WL-BASE-REN-REP16,16,Entrance 2,1,1,inf,0.5,1.891401807494587,0.10245096553771682,0.10833336960106507,0.0,0.054166684800532536,40,0,1
WL-BASE-REN-REP16,16,Grill,1,3,10,0.3333333333333333,3.047544060622775,0.5968109116716905,0.195833398894233,0.0,0.195833398894233,142,0,1
WL-BASE-REN-REP16,16,Beverage,1,3,10,0.3,3.5104158917018107,0.7362124682003447,0.23302476936981237,0.0,0.2097222924328311,152,0,1
WL-BASE-REN-REP16,16,Dessert,1,3,10,0.25,4.255913001355763,0.9221147923317041,0.2888889856028402,0.0,0.21666673920213014,159,0,3
WL-BASE-REN-REP17,17,Entrance 1,1,1,inf,0.5,1.1715911084727795,0.06653475757227158,0.11358016818513168,0.0,0.05679008409256584,36,0,0
WL-BASE-REN-REP17,17,Entrance 2,1,1,inf,0.5,1.837546540150079,0.17392403756521066,0.1893002803085528,0.0,0.0946501401542764,61,0,1
WL-BASE-REN-REP17,17,Grill,1,3,10,0.3333333333333333,3.165593639394084,0.7290847786576641,0.23031534104207257,0.0,0.23031534104207257,147,0,1
WL-BASE-REN-REP17,17,Beverage,1,3,10,0.3,3.355017331657703,0.7568343179097369,0.25064759337150977,0.0,0.22558283403435878,143,0,0
WL-BASE-REN-REP17,17,Dessert,1,3,10,0.25,3.926208139613703,0.9414275817462212,0.31970714007666695,0.0,0.23978035505750023,152,0,0
WL-BASE-REN-REP18,18,Entrance 1,1,1,inf,0.5,1.9025470315288262,0.16381795127077253,0.1722090950247192,0.0,0.0861045475123596,56,0,1
WL-BASE-REN-REP18,18,Entrance 2,1,1,inf,0.5,2.106597691674117,0.1385141986063928,0.13150512710978557,0.0,0.06575256355489278,43,0,1
WL-BASE-REN-REP18,18,Grill,1,3,10,0.3333333333333333,3.0868366327872963,0.724883649574707,0.2348305841246171,0.0,0.2348305841246171,151,0,1
WL-BASE-REN-REP18,18,Beverage,1,3,10,0.3,3.585973499845408,0.7691145764833398,0.23830955574127813,0.0,0.21447860016715029,138,0,1
WL-BASE-REN-REP18,18,Dessert,1,3,10,0.25,3.8225429426846116,0.7241043269381285,0.2525733393695882,0.0,0.18943000452719114,121,0,0
WL-BASE-REN-REP19,19,Entrance 1,1,1,inf,0.5,2.339694523172406,0.15069094393174542,0.12881249448532509,0.0,0.06440624724266254,41,0,2
WL-BASE-REN-REP19,19,Entrance 2,1,1,inf,0.5,2.1798054229503796,0.15119255524308786,0.13872114790727316,0.0,0.06936057395363658,44,0,2
WL-BASE-REN-REP19,19,Grill,1,3,10,0.3333333333333333,3.3626727639500684,0.7441368174300553,0.22129325975684053,0.0,0.22129325975684053,134,0,0
WL-BASE-REN-REP19,19,Beverage,1,3,10,0.3,3.5234417016687543,0.692432493039781,0.2183573624466337,0.0,0.1965216262019703,119,0,0
WL-BASE-REN-REP19,19,Dessert,1,3,10,0.25,3.923923224604079,0.7970563033821627,0.27083652686658094,0.0,0.20312739514993572,124,0,1
WL-BASE-REN-REP20,20,Entrance 1,1,1,inf,0.5,1.8431321091449262,0.1394893007025869,0.15136115312678197,0.0,0.07568057656339099,47,0,1
WL-BASE-REN-REP20,20,Entrance 2,1,1,inf,0.5,2.38802454402507,0.20430017099230435,0.17110391223027527,0.0,0.08555195611513763,58,0,6
WL-BASE-REN-REP20,20,Grill,1,3,10,0.3333333333333333,2.9002209686087186,0.7586733220743808,0.26159155812128626,0.0,0.26159155812128626,160,0,1
WL-BASE-REN-REP20,20,Beverage,1,3,10,0.3,3.4059102976804154,0.8909573815915538,0.2906572868014292,0.0,0.26159155812128626,160,0,1
WL-BASE-REN-REP20,20,Dessert,1,3,10,0.25,3.7634736738833694,1.0030682808335465,0.3553696638628794,0.0,0.26652724789715954,162,0,0
WL-BASE-REN-REP21,21,Entrance 1,1,1,inf,0.5,1.7820237664751324,0.1390365113308501,0.15604338611697222,0.0,0.07802169305848611,51,0,2
WL-BASE-REN-REP21,21,Entrance 2,1,1,inf,0.5,2.763213880639736,0.19359158185734202,0.14012059161524038,0.0,0.07006029580762019,46,0,2
WL-BASE-REN-REP21,21,Grill,1,3,10,0.3333333333333333,3.1164944461477138,0.8187844604246786,0.2627261092785757,0.0,0.2627261092785757,166,0,1
WL-BASE-REN-REP21,21,Beverage,1,3,10,0.3,2.844510309015922,0.7835611687773668,0.306071494311068,0.0,0.2754643448799612,173,0,0
WL-BASE-REN-REP21,21,Dessert,1,3,10,0.25,4.102125557224858,0.9601643433395076,0.3120867722339445,0.0,0.23406507917545835,152,0,5
WL-BASE-REN-REP22,22,Entrance 1,1,1,inf,0.5,1.5480368261474675,0.09592344928388163,0.12392915680514162,0.0,0.06196457840257081,42,0,4
WL-BASE-REN-REP22,22,Entrance 2,1,1,inf,0.5,2.3502864313991667,0.21461927472179454,0.1826324416075771,0.0,0.09131622080378855,59,0,3
WL-BASE-REN-REP22,22,Grill,1,3,10,0.3333333333333333,3.1572544193928147,0.8185903237411933,0.2592728412107568,0.0,0.2592728412107568,159,0,0
WL-BASE-REN-REP22,22,Beverage,1,3,10,0.3,3.414040557483927,0.8239299579336279,0.26815080712223627,0.0,0.2413357264100126,151,0,3
WL-BASE-REN-REP22,22,Dessert,1,3,10,0.25,4.196389480918842,1.1085383107814546,0.352219708814613,0.0,0.26416478161095974,166,0,4
WL-BASE-REN-REP23,23,Entrance 1,1,1,inf,0.5,1.9041304262557353,0.12855243271218197,0.13502481861493731,0.0,0.06751240930746866,41,0,0
WL-BASE-REN-REP23,23,Entrance 2,1,1,inf,0.5,2.1994446105261454,0.21005874824651055,0.1910107190162528,0.0,0.0955053595081264,65,0,7
WL-BASE-REN-REP23,23,Grill,1,3,10,0.3333333333333333,3.238862602230213,0.6239907285369035,0.19265736314570325,0.0,0.19265736314570325,117,0,0
WL-BASE-REN-REP23,23,Beverage,1,3,10,0.3,3.36862323544923,0.7266470014227563,0.23967820106445517,0.0,0.21571038095800962,131,0,0
WL-BASE-REN-REP23,23,Dessert,1,3,10,0.25,3.987560926968878,0.8141956301111953,0.27224516273580857,0.0,0.20418387205185642,124,0,0
WL-BASE-REN-REP24,24,Entrance 1,1,1,inf,0.5,1.9777942256608558,0.148168984954982,0.1498325589513471,0.0,0.07491627947567354,51,0,4
WL-BASE-REN-REP24,24,Entrance 2,1,1,inf,0.5,1.7977990509672368,0.108893783264846,0.1211412178755572,0.0,0.0605706089377786,39,0,1
WL-BASE-REN-REP24,24,Grill,1,3,10,0.3333333333333333,3.3286070881081753,0.7162665095415254,0.215185058068424,0.0,0.215185058068424,138,0,3
WL-BASE-REN-REP24,24,Beverage,1,3,10,0.3,3.01351314429226,0.6724801491276181,0.24794986114880133,0.0,0.22315487503392117,140,0,0
WL-BASE-REN-REP24,24,Dessert,1,3,10,0.25,3.8343166157097524,0.9412110897411171,0.3272938167164177,0.0,0.2454703625373133,162,0,8
WL-BASE-REN-REP25,25,Entrance 1,1,1,inf,0.5,2.8367455684603393,0.20616421975020666,0.1453526336957343,0.0,0.07267631684786716,52,0,6
WL-BASE-REN-REP25,25,Entrance 2,1,1,inf,0.5,1.4529049916194048,0.11477367773997786,0.15799199314753729,0.0,0.07899599657376864,53,0,3
WL-BASE-REN-REP25,25,Grill,1,3,10,0.3333333333333333,2.9574558876148647,0.7943323955613255,0.2685863883508134,0.0,0.2685863883508134,172,0,2
WL-BASE-REN-REP25,25,Beverage,1,3,10,0.3,3.5394629510865947,0.9394674346075793,0.29491838720873625,0.0,0.2654265484878626,169,0,1
WL-BASE-REN-REP25,25,Dessert,1,3,10,0.25,4.113214777049412,1.046266551400603,0.33915614529004673,0.0,0.25436710896753506,165,0,4
WL-BASE-REN-REP26,26,Entrance 1,1,1,inf,0.5,2.251943812991661,0.12782659749734995,0.1135255655668735,0.0,0.05676278278343675,38,0,2
WL-BASE-REN-REP26,26,Entrance 2,1,1,inf,0.5,2.1712718980237566,0.14721221416072297,0.1355999810937656,0.0,0.0677999905468828,45,0,2
WL-BASE-REN-REP26,26,Grill,1,3,10,0.3333333333333333,2.6122015535353595,0.6178159557078485,0.23651159493098647,0.0,0.23651159493098647,150,0,0
WL-BASE-REN-REP26,26,Beverage,1,3,10,0.3,3.1915560409300543,0.8152272103161512,0.2838139139171838,0.0,0.2554325225254654,162,0,0
WL-BASE-REN-REP26,26,Dessert,1,3,10,0.25,3.800498676047938,0.9348164835414083,0.32796274497096795,0.0,0.24597205872822595,157,0,1
WL-BASE-REN-REP27,27,Entrance 1,1,1,inf,0.5,1.9011790070927819,0.13625863276590267,0.14334119223656347,0.0,0.07167059611828173,47,0,2
WL-BASE-REN-REP27,27,Entrance 2,1,1,inf,0.5,2.5130186892764668,0.21613145702019287,0.17200943068387617,0.0,0.08600471534193808,57,0,3
WL-BASE-REN-REP27,27,Grill,1,3,10,0.3333333333333333,2.8441350752922885,0.5662246007975346,0.19908498921744927,0.0,0.19908498921744927,126,0,1
WL-BASE-REN-REP27,27,Beverage,1,3,10,0.3,3.980770691426505,0.8115319707440987,0.2265144766207423,0.0,0.20386302895866806,129,0,1
WL-BASE-REN-REP27,27,Dessert,1,3,10,0.25,3.726049454059789,0.6943252824005246,0.24845806654337668,0.0,0.18634354990753252,117,0,0
WL-BASE-REN-REP28,28,Entrance 1,1,1,inf,0.5,2.057549714823614,0.1539038094777944,0.14959911623908245,0.0,0.07479955811954123,47,0,1
WL-BASE-REN-REP28,28,Entrance 2,1,1,inf,0.5,2.2990378343539075,0.19439749421105487,0.16911204444418018,0.0,0.08455602222209009,55,0,3
WL-BASE-REN-REP28,28,Grill,1,3,10,0.3333333333333333,2.954061901938992,0.6724946410694161,0.22765082905947331,0.0,0.22765082905947331,143,0,3
WL-BASE-REN-REP28,28,Beverage,1,3,10,0.3,3.7618266150472066,0.9114361371880702,0.26920613912588515,0.0,0.2422855252132966,149,0,0
WL-BASE-REN-REP28,28,Dessert,1,3,10,0.25,4.694843048382528,1.129858335826581,0.3208792638171624,0.0,0.2406594478628718,153,0,5
WL-BASE-REN-REP29,29,Entrance 1,1,1,inf,0.5,1.8711398089818403,0.13416230639856194,0.14340169104901343,0.0,0.07170084552450672,46,0,2
WL-BASE-REN-REP29,29,Entrance 2,1,1,inf,0.5,2.216163553786008,0.16973494612435144,0.15317907907508255,0.0,0.07658953953754127,50,0,3
WL-BASE-REN-REP29,29,Grill,1,3,10,0.3333333333333333,3.2454745671776712,0.7880178936055297,0.24280513598071593,0.0,0.24280513598071593,151,0,2
WL-BASE-REN-REP29,29,Beverage,1,3,10,0.3,3.5746235202586147,0.768910586502994,0.2390028184150224,0.0,0.21510253657352016,135,0,3
WL-BASE-REN-REP29,29,Dessert,1,3,10,0.25,3.942925970883721,0.7838808492330392,0.2650758531512067,0.0,0.198806889863405,124,0,2
WL-BASE-REN-REP30,30,Entrance 1,1,1,inf,0.5,2.025256162260386,0.18268200273616864,0.18040384830359182,0.0,0.09020192415179591,58,0,1
WL-BASE-REN-REP30,30,Entrance 2,1,1,inf,0.5,2.561929499153914,0.17838601221152475,0.13925911097119367,0.0,0.06962955548559684,46,0,2
WL-BASE-REN-REP30,30,Grill,1,3,10,0.3333333333333333,3.240933608600376,0.8667578532444239,0.26744079266058784,0.0,0.26744079266058784,170,0,1
WL-BASE-REN-REP30,30,Beverage,1,3,10,0.3,3.3076651259172625,0.8689015431938575,0.2918814699648757,0.0,0.2626933229683881,167,0,1
WL-BASE-REN-REP30,30,Dessert,1,3,10,0.25,3.9810283210302106,0.9197908164968228,0.30805803336051935,0.0,0.23104352502038952,151,0,5
WL-STRESS-NO-REN-X100-REP01,1,Entrance 1,0,1,inf,0.5,77.19831883049406,32.93539672556791,0.8532672012685882,0.0,0.4266336006342941,340,0,0
WL-STRESS-NO-REN-X100-REP01,1,Entrance 2,0,1,inf,0.5,58.52978715652372,25.044217291414068,0.8557768106840841,0.0,0.42788840534204203,341,0,0
WL-STRESS-NO-REN-X100-REP01,1,Grill,0,3,10,0.3333333333333333,7.763628248709431,6.3516779037468565,0.8181326694516463,0.057803468208092484,0.8181326694516463,692,40,0
WL-STRESS-NO-REN-X100-REP01,1,Beverage,0,3,10,0.3,10.211588143831747,7.816264814642406,0.8504787463624819,0.18010752688172044,0.7654308717262336,744,134,0
WL-STRESS-NO-REN-X100-REP01,1,Dessert,0,3,10,0.25,13.046309160008308,9.069295864603161,0.9268824107897998,0.20287769784172663,0.6951618080923498,695,141,0
WL-STRESS-NO-REN-X100-REP02,2,Entrance 1,0,1,inf,0.5,70.75491259265284,31.24684606652981,0.8832417402993009,0.0,0.44162087014965046,349,0,0
WL-STRESS-NO-REN-X100-REP02,2,Entrance 2,0,1,inf,0.5,65.36581510328163,28.784194940101532,0.8807109616738015,0.0,0.44035548083690074,348,0,0
WL-STRESS-NO-REN-X100-REP02,2,Grill,0,3,10,0.3333333333333333,7.116967500853175,5.925773376516458,0.8326261677893123,0.06401137980085349,0.8326261677893123,703,45,0
WL-STRESS-NO-REN-X100-REP02,2,Beverage,0,3,10,0.3,9.254742261284651,7.494945247796944,0.899832400177575,0.13396481732070364,0.8098491601598174,739,99,0
WL-STRESS-NO-REN-X100-REP02,2,Dessert,0,3,10,0.25,13.100604644330076,9.415943381056909,0.9583215061891174,0.25065963060686014,0.718741129641838,758,190,0
WL-STRESS-NO-REN-X100-REP03,3,Entrance 1,0,1,inf,0.5,107.2642844792883,47.910119217176266,0.8933098178905439,0.0,0.44665490894527193,368,0,0
WL-STRESS-NO-REN-X100-REP03,3,Entrance 2,0,1,inf,0.5,29.02525641792883,11.696029138961338,0.8059208139664689,0.0,0.40296040698323443,332,0,0
WL-STRESS-NO-REN-X100-REP03,3,Grill,0,3,10,0.3333333333333333,6.377319919671553,5.604037890157323,0.878744983903198,0.0461133069828722,0.878744983903198,759,35,0
WL-STRESS-NO-REN-X100-REP03,3,Beverage,0,3,10,0.3,9.026603743014952,7.2089923434301015,0.88737599663644,0.13761467889908258,0.7986383969727959,763,105,0
WL-STRESS-NO-REN-X100-REP03,3,Dessert,0,3,10,0.25,13.567785590661604,10.045304355781026,0.9871720813645503,0.22490470139771285,0.7403790610234127,787,177,0
WL-STRESS-NO-REN-X100-REP04,4,Entrance 1,0,1,inf,0.5,82.25830376930288,38.673618513050435,0.9402970093210855,0.0,0.47014850466054275,375,0,0
WL-STRESS-NO-REN-X100-REP04,4,Entrance 2,0,1,inf,0.5,46.12655649199045,19.83576460007555,0.8600583311923529,0.0,0.43002916559617643,343,0,0
WL-STRESS-NO-REN-X100-REP04,4,Grill,0,3,10,0.3333333333333333,8.139307660553575,6.826803052837153,0.8387449323144083,0.07851239669421488,0.8387449323144083,726,57,0
WL-STRESS-NO-REN-X100-REP04,4,Beverage,0,3,10,0.3,10.116721159850417,8.041421547427822,0.8831826724586196,0.1279229711141678,0.7948644052127576,727,93,0
WL-STRESS-NO-REN-X100-REP04,4,Dessert,0,3,10,0.25,14.524885024256351,9.90638938170431,0.9093716854589697,0.2598639455782313,0.6820287640942273,735,191,0
WL-STRESS-NO-REN-X100-REP05,5,Entrance 1,0,1,inf,0.5,33.29924980005339,11.72507823178077,0.7042247679563022,0.0,0.3521123839781511,312,0,0
WL-STRESS-NO-REN-X100-REP05,5,Entrance 2,0,1,inf,0.5,113.31381027063216,45.52600554630227,0.803538517283473,0.0,0.4017692586417365,356,0,0
WL-STRESS-NO-REN-X100-REP05,5,Grill,0,3,10,0.3333333333333333,6.404959784688936,4.9586930837266365,0.7741958186186272,0.02695035460992908,0.7741958186186272,705,19,0
WL-STRESS-NO-REN-X100-REP05,5,Beverage,0,3,10,0.3,10.531744627591218,7.333515083342087,0.7736942340260657,0.17402945113788487,0.6963248106234591,747,130,0
WL-STRESS-NO-REN-X100-REP05,5,Dessert,0,3,10,0.25,12.905892704861444,8.185610423055595,0.8456716230586364,0.22052704576976423,0.6342537172939773,721,159,0
WL-STRESS-NO-REN-X100-REP06,6,Entrance 1,0,1,inf,0.5,65.00997970624563,29.66975269546909,0.9127753255587822,0.0,0.4563876627793911,349,0,0
WL-STRESS-NO-REN-X100-REP06,6,Entrance 2,0,1,inf,0.5,69.19436189990724,30.946054332130153,0.8944675110060272,0.0,0.4472337555030136,342,0,0
WL-STRESS-NO-REN-X100-REP06,6,Grill,0,3,10,0.3333333333333333,7.15648974367262,6.4106061176398565,0.8957752120455097,0.04329608938547486,0.8957752120455097,716,31,0
WL-STRESS-NO-REN-X100-REP06,6,Beverage,0,3,10,0.3,10.579388682168405,8.549830742438283,0.8979547137779805,0.1693548387096774,0.8081592424001824,744,126,0
WL-STRESS-NO-REN-X100-REP06,6,Dessert,0,3,10,0.25,14.299634069160367,10.284805485053178,0.9589807622871637,0.23717059639389737,0.7192355717153728,721,171,0
WL-STRESS-NO-REN-X100-REP07,7,Entrance 1,0,1,inf,0.5,68.97710058381739,28.446912391237223,0.824821923521416,0.0,0.412410961760708,316,0,0
WL-STRESS-NO-REN-X100-REP07,7,Entrance 2,0,1,inf,0.5,74.99695888454474,33.082892293144745,0.8822462346526538,0.0,0.4411231173263269,338,0,0
WL-STRESS-NO-REN-X100-REP07,7,Grill,0,3,10,0.3333333333333333,8.17511709113371,6.785693119337671,0.8300423154424377,0.06744868035190615,0.8300423154424377,682,46,0
WL-STRESS-NO-REN-X100-REP07,7,Beverage,0,3,10,0.3,8.755691739665911,7.473281285785703,0.9483711989855945,0.06970128022759602,0.8535340790870349,703,49,0
WL-STRESS-NO-REN-X100-REP07,7,Dessert,0,3,10,0.25,13.970784789438023,10.155916357282125,0.969252766669681,0.26517150395778366,0.7269395750022607,758,201,0
WL-STRESS-NO-REN-X100-REP08,8,Entrance 1,0,1,inf,0.5,50.287365659114585,21.20206329651562,0.843236189393538,0.0,0.421618094696769,325,0,0
WL-STRESS-NO-REN-X100-REP08,8,Entrance 2,0,1,inf,0.5,86.22009074131515,41.04974089396138,0.9522082507920875,0.0,0.47610412539604374,367,0,0
WL-STRESS-NO-REN-X100-REP08,8,Grill,0,3,10,0.3333333333333333,7.034236469904701,6.141407407547856,0.873073777633617,0.039942938659058486,0.873073777633617,701,28,0
WL-STRESS-NO-REN-X100-REP08,8,Beverage,0,3,10,0.3,9.73967373566383,8.339196833978994,0.9513433931619404,0.13725490196078433,0.8562090538457463,765,105,0
WL-STRESS-NO-REN-X100-REP08,8,Dessert,0,3,10,0.25,12.179063537483207,9.432441223468132,1.032640010395779,0.17427385892116182,0.7744800077968341,723,126,0
WL-STRESS-NO-REN-X100-REP09,9,Entrance 1,0,1,inf,0.5,77.29894806265999,31.801670816977637,0.8228228614753877,0.0,0.4114114307376939,328,0,0
WL-STRESS-NO-REN-X100-REP09,9,Entrance 2,0,1,inf,0.5,64.58978647597822,28.679370941018348,0.8880466248850221,0.0,0.44402331244251103,354,0,0
WL-STRESS-NO-REN-X100-REP09,9,Grill,0,3,10,0.3333333333333333,7.442826898690573,6.609577306985619,0.8880466248850221,0.05976095617529881,0.8880466248850221,753,45,0
WL-STRESS-NO-REN-X100-REP09,9,Beverage,0,3,10,0.3,8.43425950278257,6.8975850657097695,0.9086729432282399,0.10192837465564739,0.8178056489054158,726,74,0
